Email_ID,Sender_Email,Subject,Email_Length,Num_Links,Num_Special_Chars,Capital_Words,Has_Attachment,Spam
4493,user4492@gmail.com,Security Alert,101,1,3,2,0,0
4494,user4493@yahoo.com,Win Prize,68,1,5,3,0,0
4495,user4494@yahoo.com,Project Update,170,2,14,41,0,1
4496,user4495@company.com,Win Prize,87,1,8,0,0,0
4497,user4496@outlook.com,Offer,157,5,11,58,0,1
4498,user4497@outlook.com,Account Verification,103,0,2,8,0,0
4499,user4498@gmail.com,Account Verification,,1,0,2,0,0
4500,user4499@yahoo.com,Security Alert,55,2,1,9,0,0
4501,user4500@gmail.com,Win Prize,82,1,4,6,0,0
4502,user4501@company.com,Invoice,60,1,3,3,0,0
4503,user4502@gmail.com,Win Prize,232,6,14,25,0,1
4504,user4503@outlook.com,Invoice,148,0,3,8,0,0
4505,user4504@company.com,Invoice,40,2,2,9,0,0
4506,user4505@company.com,Project Update,164,4,7,15,0,1
4507,user4506@yahoo.com,Offer,76,0,1,1,0,0
4508,user4507@yahoo.com,Invoice,35,3,1,0,1,0
4509,user4508@outlook.com,Project Update,202,2,10,36,0,1
4510,user4509@outlook.com,Invoice,63,0,3,9,0,0
4511,user4510@gmail.com,Win Prize,82,0,4,8,0,0
4512,user4511@company.com,Offer,59,6,5,5,0,0
4513,user4512@company.com,Offer,204,4,23,51,1,1
4514,user4513@company.com,Win Prize,104,2,1,4,0,0
4515,user4514@gmail.com,Greetings,90,0,5,4,0,0
4516,user4515@gmail.com,Project Update,72,1,2,1,0,0
4517,user4516@outlook.com,Account Verification,61,0,4,6,0,0
4518,user4517@company.com,Win Prize,69,0,0,3,1,0
4519,user4518@company.com,Project Update,42,2,2,8,1,0
4520,user4519@outlook.com,Project Update,179,4,13,54,0,1
4521,user4520@gmail.com,Account Verification,192,3,10,8,0,1
4522,user4521@company.com,Offer,166,5,18,2,0,1
4523,user4522@gmail.com,Meeting,66,1,2,4,1,0
4524,user4523@yahoo.com,Meeting,176,2,20,54,0,1
4525,user4524@yahoo.com,Invoice,56,2,3,9,0,0
4526,user4525@outlook.com,Account Verification,215,6,12,0,1,1
4527,user4526@yahoo.com,Account Verification,54,0,1,0,0,0
4528,user4527@gmail.com,Security Alert,90,1,4,9,0,0
4529,user4528@company.com,Greetings,85,2,6,9,1,0
4530,user4529@gmail.com,Project Update,112,0,3,0,0,0
4531,user4530@company.com,Greetings,209,4,14,58,0,1
4532,user4531@company.com,Invoice,190,2,14,53,1,1
4533,user4532@gmail.com,Win Prize,200,6,11,37,1,1
4534,user4533@gmail.com,Account Verification,38,0,2,8,1,0
4535,user4534@company.com,Security Alert,164,2,19,39,1,1
4536,user4535@company.com,Project Update,198,5,15,39,0,1
4537,user4536@gmail.com,Project Update,98,1,2,6,0,0
4538,user4537@outlook.com,Greetings,171,7,19,40,0,1
4539,user4538@yahoo.com,Greetings,153,6,15,47,0,1
4540,user4539@gmail.com,Offer,109,1,1,4,0,0
4541,user4540@company.com,Meeting,54,0,2,0,0,0
4542,user4541@yahoo.com,Greetings,68,0,3,6,0,0
4543,user4542@yahoo.com,Security Alert,111,0,6,3,0,0
4544,user4543@outlook.com,Meeting,20,1,4,3,1,0
4545,user4544@company.com,Meeting,57,0,2,5,0,0
4546,user4545@outlook.com,Account Verification,185,2,12,9,0,1
4547,user4546@company.com,Security Alert,103,0,2,5,0,0
4548,user4547@gmail.com,Security Alert,71,2,2,6,0,0
4549,user4548@gmail.com,Account Verification,219,4,15,3,1,1
4550,user4549@outlook.com,Offer,72,2,1,0,0,0
4551,user4550@yahoo.com,Invoice,101,2,6,7,0,0
4552,user4551@yahoo.com,Invoice,107,1,3,3,0,0
4553,user4552@outlook.com,Account Verification,219,3,8,40,1,1
4554,user4553@gmail.com,Offer,53,3,3,6,0,0
4555,user4554@company.com,Account Verification,80,1,2,7,0,0
4556,user4555@yahoo.com,Offer,75,2,3,4,0,0
4557,user4556@yahoo.com,Meeting,119,1,4,5,0,0
4558,user4557@gmail.com,Account Verification,111,1,3,7,0,0
4559,user4558@outlook.com,Offer,111,1,4,9,0,0
4560,user4559@yahoo.com,Security Alert,39,3,3,2,0,0
4561,user4560@outlook.com,Account Verification,79,2,3,6,0,0
4562,user4561@company.com,Greetings,35,0,1,0,0,0
4563,user4562@yahoo.com,Account Verification,53,0,3,0,0,0
4564,user4563@outlook.com,Account Verification,101,0,2,9,0,0
4565,user4564@gmail.com,Security Alert,92,3,0,3,0,0
4566,user4565@gmail.com,Win Prize,167,8,10,19,0,1
4567,user4566@outlook.com,Project Update,96,3,3,0,1,0
4568,user4567@gmail.com,Win Prize,162,7,8,32,0,1
4569,user4568@company.com,Win Prize,209,1,15,17,0,1
4570,user4569@company.com,Project Update,84,0,5,7,1,0
4571,user4570@gmail.com,Account Verification,86,1,3,0,0,0
4572,user4571@outlook.com,Meeting,91,0,3,2,0,0
4573,user4572@company.com,Win Prize,59,2,2,1,0,0
4574,user4573@company.com,Invoice,65,1,3,4,0,0
4575,user4574@gmail.com,Security Alert,130,10,20,6,1,1
4576,user4575@yahoo.com,Account Verification,26,0,2,8,0,0
4577,user4576@yahoo.com,Account Verification,54,0,1,1,1,0
4578,user4577@yahoo.com,Project Update,78,2,3,1,0,0
4579,user4578@yahoo.com,Security Alert,193,8,10,16,1,1
4580,user4579@gmail.com,Project Update,111,1,2,7,0,0
4581,user4580@outlook.com,Meeting,104,0,3,5,0,0
4582,user4581@outlook.com,Offer,113,1,3,5,0,0
4583,user4582@gmail.com,Greetings,74,1,4,9,1,0
4584,user4583@company.com,Account Verification,168,5,19,12,1,1
4585,user4584@company.com,Project Update,179,6,15,22,0,1
4586,user4585@outlook.com,Account Verification,146,2,3,7,0,0
4587,user4586@outlook.com,Invoice,33,1,6,0,0,0
4588,user4587@yahoo.com,Greetings,177,5,21,5,0,1
4589,user4588@company.com,Project Update,123,1,4,3,0,0
4590,user4589@yahoo.com,Win Prize,79,0,5,1,0,0
4591,user4590@company.com,Account Verification,63,0,3,5,0,0
4592,user4591@outlook.com,Account Verification,61,1,4,3,0,0
4593,user4592@outlook.com,Invoice,129,2,3,0,0,0
4594,user4593@gmail.com,Invoice,120,2,7,8,0,0
4595,user4594@gmail.com,Meeting,44,0,3,9,0,0
4596,user4595@company.com,Invoice,67,0,3,9,1,0
4597,user4596@company.com,Invoice,72,0,1,0,0,0
4598,user4597@company.com,Meeting,82,0,3,6,0,0
4599,user4598@outlook.com,Account Verification,116,0,7,4,0,0
4600,user4599@yahoo.com,Security Alert,79,0,5,5,1,0
4601,user4600@company.com,Account Verification,109,1,1,5,0,0
4602,user4601@gmail.com,Security Alert,106,1,1,3,0,0
4603,user4602@company.com,Invoice,149,5,15,25,0,1
4604,user4603@outlook.com,Greetings,117,0,3,3,0,0
4605,user4604@company.com,Account Verification,189,2,13,2,0,1
4606,user4605@gmail.com,Project Update,93,0,4,9,0,0
4607,user4606@yahoo.com,Offer,103,1,2,4,0,0
4608,user4607@outlook.com,Offer,55,1,2,1,0,0
4609,user4608@outlook.com,Account Verification,37,1,1,4,0,0
4610,user4609@yahoo.com,Meeting,76,99,3,1,0,0
4611,user4610@company.com,Meeting,103,3,6,3,1,0
4612,user4611@gmail.com,Meeting,207,7,9,45,0,1
4613,user4612@yahoo.com,Project Update,164,4,14,38,0,1
4614,user4613@outlook.com,Project Update,111,1,1,8,0,0
4615,user4614@yahoo.com,Account Verification,67,1,4,2,0,0
4616,user4615@yahoo.com,Account Verification,89,0,3,5,0,0
4617,user4616@yahoo.com,Account Verification,69,0,1,4,0,0
4618,user4617@gmail.com,Account Verification,50,0,0,1,0,0
4619,user4618@yahoo.com,Account Verification,98,0,6,6,0,0
4620,user4619@yahoo.com,Account Verification,73,0,0,5,0,0
4621,user4620@outlook.com,Win Prize,214,6,24,14,0,1
4622,user4621@company.com,Security Alert,156,4,16,45,0,1
4623,user4622@gmail.com,Win Prize,157,7,10,50,0,1
4624,user4623@gmail.com,Account Verification,65,0,3,9,0,0
4625,user4624@outlook.com,Win Prize,99,1,2,0,0,0
4626,user4625@outlook.com,Security Alert,20,1,3,9,0,0
4627, ,Invoice,93,1,3,6,0,0
4628,user4627@gmail.com,Account Verification,89,3,2,7,0,0
4629,user4628@gmail.com,Win Prize,108,2,1,8,0,0
4630,user4629@gmail.com,Invoice,104,0,5,1,1,0
4631,user4630@company.com,Meeting,91,1,2,5,0,0
4632,user4631@yahoo.com,Greetings,218,2,11,19,0,1
4633,user4632@outlook.com,Win Prize,192,3,13,22,0,1
4634,user4633@yahoo.com,Security Alert,89,1,4,6,0,0
4635,user4634@outlook.com,Security Alert,71,1,2,8,0,0
4636,user4635@yahoo.com,Account Verification,185,3,12,53,0,1
4637,user4636@outlook.com,Meeting,117,1,3,3,0,0
4638,user4637@outlook.com,Invoice,79,2,4,2,1,0
4639,user4638@yahoo.com,Meeting,122,1,4,9,1,0
4640,user4639@gmail.com,Invoice,160,3,16,6,0,1
4641,user4640@company.com,Invoice,116,3,3,3,0,0
4642,user4641@gmail.com,Win Prize,66,2,2,9,0,0
4643,user4642@outlook.com,Offer,105,0,4,0,0,0
4644,user4643@yahoo.com,Invoice,112,1,4,2,0,0
4645,user4644@gmail.com,Greetings,196,4,11,51,0,1
4646,user4645@outlook.com,Security Alert,86,4,4,7,0,0
4647,user4646@company.com,Invoice,66,1,4,7,0,0
4648,user4647@company.com,Meeting,178,7,22,36,0,1
4649,user4648@company.com,Invoice,96,3,0,6,0,0
4650,user4649@company.com,Invoice,174,4,12,22,0,1
4651,user4650@yahoo.com,Account Verification,167,3,18,42,0,1
4652,user4651@company.com,Project Update,97,1,2,7,0,0
4653,user4652@company.com,Win Prize,49,2,5,6,0,0
4654,user4653@yahoo.com,Offer,68,1,3,0,0,0
4655,user4654@gmail.com,Win Prize,160,1,15,40,0,1
4656,user4655@gmail.com,Invoice,224,5,7,26,0,1
4657,user4656@outlook.com,Project Update,122,0,4,8,0,0
4658,user4657@company.com,Meeting,129,0,4,8,0,0
4659,user4658@yahoo.com,Offer,83,2,3,9,0,0
4660,user4659@gmail.com,Security Alert,121,3,4,3,0,0
4661,user4660@gmail.com,Meeting,113,1,2,8,1,0
4662,user4661@yahoo.com,Security Alert,59,2,6,7,0,0
4663,user4662@outlook.com,Invoice,253,6,19,31,1,1
4664,user4663@yahoo.com,Meeting,71,3,5,1,0,0
4665,user4664@outlook.com,Win Prize,79,1,2,8,1,0
4666,user4665@yahoo.com,Invoice,207,9,-1,50,0,1
4667,user4666@yahoo.com,Offer,152,3,21,24,0,1
4668,user4667@outlook.com,Greetings,73,1,3,5,0,0
4669,user4668@yahoo.com,Invoice,38,2,2,2,0,0
4670,user4669@outlook.com,Offer,61,1,4,5,0,0
4671,user4670@company.com,Greetings,65,0,5,6,0,0
4672,user4671@company.com,Account Verification,,0,4,0,0,0
4673,user4672@yahoo.com,Offer,73,1,0,6,0,0
4674,user4673@yahoo.com,Security Alert,75,4,3,9,0,0
4675,user4674@outlook.com,Account Verification,39,1,3,5,0,0
4676,user4675@gmail.com,Offer,49,0,3,6,0,0
4677,user4676@yahoo.com,Security Alert,111,0,0,9,0,0
4678,user4677@company.com,Account Verification,53,1,2,2,0,0
4679,user4678@company.com,Account Verification,156,2,18,35,1,1
4680,user4679@outlook.com,Project Update,186,5,18,50,0,1
4681,user4680@gmail.com,Account Verification,147,7,10,7,1,1
4682,user4681@company.com,Security Alert,147,3,4,0,1,0
4683,user4682@outlook.com,Project Update,152,0,5,5,0,0
4684,user4683@gmail.com,Greetings,164,6,14,4,0,1
4685,user4684@yahoo.com,Meeting,180,2,11,31,1,1
4686,user4685@outlook.com,Account Verification,160,8,23,11,0,1
4687,user4686@outlook.com,Project Update,103,0,2,6,0,0
4688,user4687@company.com,Meeting,57,0,2,2,0,0
4689,user4688@gmail.com,Win Prize,72,0,3,9,0,0
4690,user4689@outlook.com,Account Verification,87,1,2,8,0,0
4691,user4690@yahoo.com,Project Update,69,1,4,8,0,0
4692,user4691@yahoo.com,Invoice,57,1,4,8,0,0
4693,user4692@yahoo.com,Project Update,88,1,1,6,0,0
4694,user4693@outlook.com,Win Prize,178,7,10,44,1,1
4695,user4694@outlook.com,Invoice,55,3,5,9,1,0
4696,user4695@gmail.com,Project Update,106,2,2,8,0,0
4697,user4696@gmail.com,Project Update,221,4,14,35,0,1
4698,user4697@yahoo.com,Greetings,112,1,3,7,0,0
4699,user4698@outlook.com,Security Alert,90,1,2,1,0,0
4700,user4699@gmail.com,Account Verification,176,2,13,15,0,1
4701,user4700@outlook.com,Security Alert,109,0,2,6,0,0
4702,user4701@yahoo.com,Invoice,40,0,4,7,0,0
4703,user4702@outlook.com,Invoice,209,10,17,28,0,1
4704,user4703@company.com,Account Verification,75,3,2,7,1,0
4705,user4704@outlook.com,Project Update,178,3,18,47,1,1
4706,user4705@yahoo.com,Security Alert,159,8,16,51,1,1
4707,user4706@gmail.com,Greetings,204,6,8,22,1,1
4708,user4707@company.com,Meeting,24,1,4,6,0,0
4709,user4708@outlook.com,Account Verification,195,8,16,34,0,1
4710,user4709@gmail.com,Invoice,99,2,1,0,0,0
4711,user4710@company.com,Win Prize,47,0,3,0,0,0
4712,user4711@outlook.com,Account Verification,104,0,4,0,0,0
4713,user4712@yahoo.com,Meeting,161,5,13,28,1,1
4714,user4713@outlook.com,Meeting,54,2,3,3,0,0
4715,user4714@gmail.com,Greetings,61,2,1,1,0,0
4716,user4715@outlook.com,Win Prize,40,3,0,0,0,0
4717,user4716@company.com,Meeting,157,5,16,49,1,1
4718,user4717@gmail.com,Project Update,101,1,3,6,1,0
4719,user4718@gmail.com,Invoice,75,1,3,2,0,0
4720,user4719@company.com,Invoice,69,1,2,8,0,0
4721,user4720@company.com,Offer,70,0,5,1,0,0
4722,user4721@outlook.com,Project Update,192,6,18,43,0,1
4723,user4722@outlook.com,Account Verification,113,1,6,3,1,0
4724,user4723@gmail.com,Project Update,187,6,12,20,1,1
4725,user4724@company.com,Meeting,110,3,7,5,0,0
4726,user4725@company.com,Offer,89,2,4,6,0,0
4727,user4726@company.com,Greetings,151,7,12,24,1,1
4728,user4727@gmail.com,Project Update,44,1,2,2,0,0
4729,user4728@gmail.com,Meeting,79,0,1,5,0,0
4730,user4729@yahoo.com,Meeting,80,1,4,2,1,0
4731,user4730@gmail.com,Win Prize,68,2,4,3,0,0
4732,user4731@gmail.com,Project Update,73,2,4,5,0,0
4733,user4732@company.com,Security Alert,112,1,3,6,0,0
4734,user4733@yahoo.com,Invoice,45,1,5,2,0,0
4735,user4734@yahoo.com,Project Update,106,1,5,6,0,0
4736,user4735@gmail.com,Meeting,107,1,0,5,0,0
4737,user4736@outlook.com,Meeting,120,1,2,7,1,0
4738,user4737@gmail.com,Meeting,172,6,7,3,0,1
4739,user4738@outlook.com,Invoice,77,0,3,8,0,0
4740,user4739@outlook.com,Project Update,85,0,3,7,1,0
4741,user4740@company.com,Offer,79,1,4,0,0,0
4742,user4741@yahoo.com,Win Prize,95,1,4,5,0,0
4743,user4742@company.com,Invoice,144,4,17,17,0,1
4744,user4743@yahoo.com,Project Update,59,1,4,5,0,0
4745,user4744@yahoo.com,Account Verification,101,0,2,6,0,0
4746,user4745@company.com,Invoice,203,6,13,33,1,1
4747,user4746@yahoo.com,Greetings,80,0,6,6,0,0
4748,user4747@company.com,Offer,117,0,2,7,0,0
4749,user4748@outlook.com,Greetings,111,1,4,9,0,0
4750,user4749@yahoo.com,Invoice,106,2,4,2,0,0
4751,user4750@outlook.com,Offer,84,2,0,3,0,0
4752,user4751@gmail.com,Project Update,94,2,2,8,0,0
4753,user4752@yahoo.com,Security Alert,155,8,14,34,0,1
4754,user4753@gmail.com,Invoice,113,2,4,9,1,0
4755,user4754@company.com,Meeting,85,2,5,0,1,0
4756,user4755@yahoo.com,Meeting,166,3,15,52,0,1
4757,user4756@yahoo.com,Greetings,75,0,0,0,1,0
4758,user4757@company.com,Security Alert,96,5,18,56,1,1
4759,user4758@company.com,Invoice,202,6,13,0,1,1
4760,user4759@outlook.com,Security Alert,49,4,3,0,0,0
4761,user4760@outlook.com,Offer,196,4,7,5,1,1
4762,user4761@company.com,Win Prize,172,10,14,59,0,1
4763,user4762@gmail.com,Win Prize,182,5,15,53,0,1
4764,user4763@yahoo.com,Project Update,99,2,3,1,0,0
4765,user4764@company.com,Greetings,72,2,3,2,0,0
4766,user4765@yahoo.com,Account Verification,64,1,2,3,1,0
4767,user4766@yahoo.com,Invoice,103,1,1,8,0,0
4768,user4767@outlook.com,Account Verification,43,0,2,1,0,0
4769,user4768@yahoo.com,Offer,40,2,4,6,0,0
4770,user4769@gmail.com,Win Prize,77,0,3,6,0,0
4771,user4770@company.com,Invoice,99,0,6,7,0,0
4772,user4771@gmail.com,Security Alert,64,1,2,1,0,0
4773,user4772@gmail.com,Greetings,41,2,4,6,0,0
4774,user4773@yahoo.com,Offer,96,2,3,2,0,0
4775,user4774@gmail.com,Greetings,69,1,4,0,0,0
4776,user4775@company.com,Project Update,71,1,4,6,0,0
4777,user4776@outlook.com,Invoice,136,3,17,56,0,1
4778,user4777@gmail.com,Project Update,160,4,11,36,1,1
4779,user4778@company.com,Security Alert,165,6,12,6,0,1
4780,user4779@yahoo.com,Account Verification,193,6,12,59,0,1
4781,user4780@company.com,Project Update,106,0,3,6,0,0
4782,user4781@gmail.com,Greetings,184,3,17,24,0,1
4783,user4782@outlook.com,Project Update,169,8,12,47,1,1
4784,user4783@gmail.com,Meeting,70,1,8,9,0,0
4785,user4784@company.com,Account Verification,80,2,4,7,0,0
4786,user4785@yahoo.com,Offer,81,1,3,7,0,0
4787,user4786@yahoo.com,Account Verification,190,4,15,47,1,1
4788,user4787@yahoo.com,Offer,98,2,5,9,1,0
4789,user4788@company.com,Account Verification,111,1,4,4,1,0
4790,user4789@gmail.com,Meeting,85,0,3,3,0,0
4791,user4790@yahoo.com,Invoice,189,7,12,18,0,1
4792,user4791@yahoo.com,Invoice,190,6,9,59,0,1
4793,user4792@gmail.com,Meeting,217,9,15,46,1,1
4794,user4793@outlook.com,Security Alert,80,0,7,5,0,0
4795,user4794@gmail.com,Invoice,69,0,1,5,0,0
4796,user4795@outlook.com,Security Alert,177,5,16,13,1,1
4797,user4796@company.com,Account Verification,213,6,12,38,1,1
4798,user4797@company.com,Invoice,33,0,4,8,0,0
4799,user4798@yahoo.com,Offer,123,1,0,3,0,0
4800,user4799@company.com,Security Alert,42,2,3,6,0,0
4801,user4800@yahoo.com,Security Alert,111,0,1,9,1,0
4802,user4801@outlook.com,Offer,160,8,16,51,1,1
4803,user4802@outlook.com,Meeting,149,1,3,2,0,0
4804,user4803@gmail.com,Win Prize,127,5,18,55,1,1
4805,user4804@company.com,Offer,86,2,4,1,1,0
4806,user4805@yahoo.com,Win Prize,100,1,1,0,0,0
4807,user4806@outlook.com,Invoice,100,2,2,5,0,0
4808,user4807@yahoo.com,Win Prize,176,3,15,9,0,1
4809,user4808@outlook.com,Greetings,88,2,0,5,0,0
4810,user4809@yahoo.com,Meeting,133,2,2,3,0,0
4811,user4810@company.com,Account Verification,67,1,1,4,1,0
4812,user4811@outlook.com,Meeting,249,4,18,57,0,1
4813,user4812@yahoo.com,Offer,81,1,3,6,1,0
4814,user4813@gmail.com,Win Prize,69,2,4,9,0,0
4815,user4814@gmail.com,Project Update,208,4,20,35,1,1
4816,user4815@company.com,Meeting,172,3,13,47,0,1
4817,user4816@company.com,Security Alert,64,0,1,9,1,0
4818,user4817@company.com,Invoice,121,0,4,9,0,0
4819,user4818@gmail.com,Meeting,32,2,2,4,0,0
4820,user4819@outlook.com,Security Alert,96,0,1,0,0,0
4821,user4820@yahoo.com,Win Prize,83,1,2,6,0,0
4822,user4821@gmail.com,Invoice,82,0,5,2,1,0
4823,user4822@outlook.com,Project Update,111,0,7,4,0,0
4824,user4823@company.com,Greetings,193,5,18,38,1,1
4825,user4824@outlook.com,Offer,59,0,2,6,1,0
4826,user4825@company.com,Offer,53,1,1,9,0,0
4827,user4826@outlook.com,Greetings,60,0,2,0,0,0
4828,user4827@gmail.com,Project Update,48,1,1,1,0,0
4829,user4828@outlook.com,Project Update,72,1,2,3,0,0
4830,user4829@company.com,Invoice,59,1,4,2,0,0
4831,user4830@outlook.com,Meeting,81,2,1,8,0,0
4832,user4831@yahoo.com,Account Verification,159,6,19,45,0,1
4833,user4832@yahoo.com,Win Prize,67,0,7,8,1,0
4834,user4833@outlook.com,Greetings,70,4,2,3,0,0
4835,user4834@gmail.com,Security Alert,156,7,10,15,1,1
4836,user4835@company.com,Project Update,211,4,10,32,1,1
4837,user4836@yahoo.com,Invoice,93,0,4,5,0,0
4838,user4837@yahoo.com,Account Verification,149,4,12,20,0,1
4839,user4838@gmail.com,Offer,108,1,5,1,0,0
4840,user4839@company.com,Win Prize,91,1,1,3,1,0
4841,user4840@outlook.com,Project Update,213,4,16,38,0,1
4842,user4841@outlook.com,Account Verification,67,2,5,0,1,0
4843,user4842@company.com,Offer,121,1,5,3,0,0
4844,user4843@outlook.com,Security Alert,90,0,2,7,0,0
4845,user4844@gmail.com,Project Update,,1,3,7,0,0
4846,user4845@gmail.com,Account Verification,36,0,3,5,0,0
4847,user4846@company.com,Project Update,103,0,3,6,1,0
4848,user4847@outlook.com,Invoice,74,1,4,1,1,0
4849,user4848@gmail.com,Greetings,175,1,9,34,1,1
4850,user4849@yahoo.com,Greetings,83,1,3,8,0,0
4851,user4850@yahoo.com,Offer,66,3,4,3,1,0
4852,user4851@yahoo.com,Offer,194,3,15,30,0,1
4853,user4852@company.com,Offer,30,0,8,7,0,0
4854,user4853@gmail.com,Offer,98,2,0,7,0,0
4855,user4854@gmail.com,Greetings,159,3,13,28,0,1
4856,user4855@gmail.com,Security Alert,105,0,2,0,0,0
4857,user4856@outlook.com,Invoice,40,2,2,2,0,0
4858,user4857@gmail.com,Greetings,112,0,3,5,0,0
4859,user4858@outlook.com,Meeting,76,0,5,4,0,0
4860,user4859@company.com,Project Update,63,6,2,8,1,0
4861,user4860@gmail.com,Meeting,165,7,11,28,1,1
4862,user4861@outlook.com,Win Prize,116,0,2,1,0,0
4863,user4862@outlook.com,Offer,108,0,2,1,0,0
4864,user4863@yahoo.com,Invoice,85,1,7,3,0,0
4865,user4864@outlook.com,Win Prize,23,2,5,3,0,0
4866,user4865@yahoo.com,Account Verification,157,8,14,42,0,1
4867,user4866@gmail.com,Offer,66,0,1,6,0,0
4868,user4867@yahoo.com,Meeting,80,1,1,7,1,0
4869,user4868@company.com,Project Update,228,4,15,31,1,1
4870,user4869@yahoo.com,Account Verification,180,5,19,9,1,1
4871,user4870@company.com,Account Verification,200,4,20,51,0,1
4872,user4871@gmail.com,Offer,88,1,1,2,1,0
4873,user4872@outlook.com,Offer,187,5,16,3,1,1
4874,user4873@yahoo.com,Account Verification,74,4,2,0,1,0
4875,user4874@outlook.com,Win Prize,89,2,3,3,0,0
4876,user4875@yahoo.com,Offer,84,4,2,0,0,0
4877,user4876@yahoo.com,Account Verification,56,4,4,0,0,0
4878,user4877@yahoo.com,Offer,104,1,5,5,0,0
4879,user4878@outlook.com,Invoice,86,1,4,6,0,0
4880,user4879@outlook.com,Greetings,84,3,5,2,0,0
4881,user4880@yahoo.com,Account Verification,107,0,3,4,0,0
4882,user4881@company.com,Invoice,54,0,3,4,0,0
4883,user4882@yahoo.com,Greetings,114,3,4,9,0,0
4884, ,Project Update,99,1,1,5,0,0
4885,user4884@company.com,Project Update,78,1,3,5,0,0
4886,user4885@company.com,Greetings,87,2,4,9,1,0
4887,user4886@company.com,Account Verification,103,1,3,4,1,0
4888,user4887@company.com,Meeting,96,0,5,8,0,0
4889,user4888@gmail.com,Account Verification,187,3,8,31,1,1
4890,user4889@gmail.com,Win Prize,199,8,13,38,1,1
4891,user4890@outlook.com,Security Alert,106,0,1,2,0,0
4892,user4891@outlook.com,Win Prize,92,1,3,0,0,0
4893,user4892@outlook.com,Meeting,54,1,4,8,1,0
4894,user4893@company.com,Win Prize,47,3,1,1,1,0
4895,user4894@company.com,Meeting,50,3,3,5,0,0
4896,user4895@company.com,Greetings,177,5,6,19,0,1
4897,user4896@gmail.com,Invoice,193,6,18,30,0,1
4898,user4897@gmail.com,Offer,42,0,4,2,0,0
4899,user4898@gmail.com,Project Update,59,1,2,2,1,0
4900,user4899@gmail.com,Offer,47,1,4,1,0,0
4901,user4900@company.com,Project Update,62,1,7,5,1,0
4902,user4901@gmail.com,Invoice,59,2,5,7,0,0
4903,user4902@gmail.com,Security Alert,119,0,5,7,1,0
4904,user4903@yahoo.com,Greetings,74,2,3,1,0,0
4905,user4904@yahoo.com,Security Alert,79,1,3,3,0,0
4906,user4905@yahoo.com,Offer,89,1,1,5,1,0
4907,user4906@outlook.com,Meeting,41,0,6,2,0,0
4908,user4907@company.com,Security Alert,91,0,1,4,0,0
4909,user4908@gmail.com,Invoice,158,5,13,55,0,1
4910,user4909@gmail.com,Win Prize,61,0,3,6,1,0
4911,user4910@gmail.com,Invoice,130,4,3,9,0,0
4912,user4911@yahoo.com,Security Alert,46,0,2,0,0,0
4913,user4912@gmail.com,Greetings,77,1,3,3,0,0
4914,user4913@gmail.com,Greetings,68,3,4,8,0,0
4915,user4914@company.com,Meeting,168,7,13,21,0,1
